category,case_number,gcp_id,scene_id,method,true_rank,reuse_margin,soft_ratio_patch,image,semantic_note
soft_context_failure,3,ctx_51RUQ_000005,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.93963623046875,failure_cases/soft_context_failure/03_ctx_51RUQ_000005_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,4,ctx_51RUQ_000007,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.363189697265625,failure_cases/soft_context_failure/04_ctx_51RUQ_000007_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,5,ctx_51RUQ_000009,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.6624298095703125,failure_cases/soft_context_failure/05_ctx_51RUQ_000009_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,6,ctx_51RUQ_000028,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.3149261474609375,failure_cases/soft_context_failure/06_ctx_51RUQ_000028_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,7,ctx_51RUQ_000030,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.747406005859375,failure_cases/soft_context_failure/07_ctx_51RUQ_000030_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,8,ctx_51RUQ_000055,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.9983978271484376,failure_cases/soft_context_failure/08_ctx_51RUQ_000055_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,9,ctx_51RUQ_000056,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.4002685546875,failure_cases/soft_context_failure/09_ctx_51RUQ_000056_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,10,ctx_51RUQ_000057,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.655364990234375,failure_cases/soft_context_failure/10_ctx_51RUQ_000057_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,11,ctx_51RUQ_000077,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.519073486328125,failure_cases/soft_context_failure/11_ctx_51RUQ_000077_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,12,ctx_51RUQ_000094,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.280670166015625,failure_cases/soft_context_failure/12_ctx_51RUQ_000094_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,13,ctx_51RUQ_000095,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.40789794921875,failure_cases/soft_context_failure/13_ctx_51RUQ_000095_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,14,ctx_51RUQ_000098,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.960968017578125,failure_cases/soft_context_failure/14_ctx_51RUQ_000098_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,15,ctx_51RUQ_000131,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.4620513916015625,failure_cases/soft_context_failure/15_ctx_51RUQ_000131_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,16,ctx_51RUQ_000132,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.93353271484375,failure_cases/soft_context_failure/16_ctx_51RUQ_000132_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,17,ctx_51RUQ_000134,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.5229949951171875,failure_cases/soft_context_failure/17_ctx_51RUQ_000134_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,18,ctx_51RUQ_000147,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.3292236328125,failure_cases/soft_context_failure/18_ctx_51RUQ_000147_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,19,ctx_51RUQ_000148,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.624755859375,failure_cases/soft_context_failure/19_ctx_51RUQ_000148_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
soft_context_failure,20,ctx_51RUQ_000165,51RUQ_20250916T024141,compact_128B_dct_sign_hamming,,,0.5963592529296875,failure_cases/soft_context_failure/20_ctx_51RUQ_000165_51RUQ_20250916T024141.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,1,ctx_51RVQ_000104,51RVQ_20260213T022719,compact_128B_dct_sign_hamming,,,0.5970001220703125,failure_cases/cross_year_2026_failure/01_ctx_51RVQ_000104_51RVQ_20260213T022719.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,2,ctx_51RVQ_000139,51RVQ_20260213T022719,compact_128B_dct_sign_hamming,,,0.5117950439453125,failure_cases/cross_year_2026_failure/02_ctx_51RVQ_000139_51RVQ_20260213T022719.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,3,ctx_51SUR_000020,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.516448974609375,failure_cases/cross_year_2026_failure/03_ctx_51SUR_000020_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,4,ctx_51SUR_000021,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.9758148193359376,failure_cases/cross_year_2026_failure/04_ctx_51SUR_000021_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,5,ctx_51SUR_000022,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.9061431884765624,failure_cases/cross_year_2026_failure/05_ctx_51SUR_000022_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,6,ctx_51SUR_000024,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.8791351318359375,failure_cases/cross_year_2026_failure/06_ctx_51SUR_000024_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,7,ctx_51SUR_000025,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.9442138671875,failure_cases/cross_year_2026_failure/07_ctx_51SUR_000025_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,8,ctx_51SUR_000046,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.85638427734375,failure_cases/cross_year_2026_failure/08_ctx_51SUR_000046_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,9,ctx_51SUR_000049,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.8861236572265625,failure_cases/cross_year_2026_failure/09_ctx_51SUR_000049_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,10,ctx_51SUR_000050,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.8905181884765625,failure_cases/cross_year_2026_failure/10_ctx_51SUR_000050_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,11,ctx_51SUR_000067,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.4678497314453125,failure_cases/cross_year_2026_failure/11_ctx_51SUR_000067_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,12,ctx_51SUR_000069,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.89776611328125,failure_cases/cross_year_2026_failure/12_ctx_51SUR_000069_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,13,ctx_51SUR_000071,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.8704071044921875,failure_cases/cross_year_2026_failure/13_ctx_51SUR_000071_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,14,ctx_51SUR_000087,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.4872894287109375,failure_cases/cross_year_2026_failure/14_ctx_51SUR_000087_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,15,ctx_51SUR_000088,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.8815460205078125,failure_cases/cross_year_2026_failure/15_ctx_51SUR_000088_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,16,ctx_51SUR_000089,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.9694976806640624,failure_cases/cross_year_2026_failure/16_ctx_51SUR_000089_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,17,ctx_51SUR_000090,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.943939208984375,failure_cases/cross_year_2026_failure/17_ctx_51SUR_000090_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,18,ctx_51SUR_000092,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.973968505859375,failure_cases/cross_year_2026_failure/18_ctx_51SUR_000092_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,19,ctx_51SUR_000107,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.207916259765625,failure_cases/cross_year_2026_failure/19_ctx_51SUR_000107_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
cross_year_2026_failure,20,ctx_51SUR_000109,51SUR_20260221T023731,compact_128B_dct_sign_hamming,,,0.7387237548828125,failure_cases/cross_year_2026_failure/20_ctx_51SUR_000109_51SUR_20260221T023731.jpg,"building/road labels are automatic context heuristics, not manual semantic truth"
