gcp_id,scene_id,target_year,requested_pool_size,candidate_pool_size,nearest_candidate_error_px,coverage_2px,coverage_5px,coverage_10px,true_candidate_available
ctx_51RUQ_000661,51RUQ_20250916T024141,2025,5000,5000,15.563011617829678,False,False,False,False
ctx_51RUQ_000664,51RUQ_20250916T024141,2025,100,100,426.57254013981236,False,False,False,False
ctx_51RUQ_000664,51RUQ_20250916T024141,2025,500,500,179.19283418856293,False,False,False,False
ctx_51RUQ_000664,51RUQ_20250916T024141,2025,1000,1000,70.39883236665074,False,False,False,False
ctx_51RUQ_000664,51RUQ_20250916T024141,2025,5000,5000,70.39883236665074,False,False,False,False
ctx_51RUQ_000666,51RUQ_20250916T024141,2025,100,100,727.7372692737699,False,False,False,False
ctx_51RUQ_000666,51RUQ_20250916T024141,2025,500,500,137.1328518617496,False,False,False,False
ctx_51RUQ_000666,51RUQ_20250916T024141,2025,1000,1000,137.1328518617496,False,False,False,False
ctx_51RUQ_000666,51RUQ_20250916T024141,2025,5000,5000,28.872404893541177,False,False,False,False
ctx_51RUQ_000668,51RUQ_20250916T024141,2025,100,100,59.307357282556424,False,False,False,False
ctx_51RUQ_000668,51RUQ_20250916T024141,2025,500,500,59.307357282556424,False,False,False,False
ctx_51RUQ_000668,51RUQ_20250916T024141,2025,1000,1000,59.307357282556424,False,False,False,False
ctx_51RUQ_000668,51RUQ_20250916T024141,2025,5000,5000,24.90495070584422,False,False,False,False
ctx_51RUQ_000670,51RUQ_20250916T024141,2025,100,100,350.89834401211704,False,False,False,False
ctx_51RUQ_000670,51RUQ_20250916T024141,2025,500,500,192.86046533004048,False,False,False,False
ctx_51RUQ_000670,51RUQ_20250916T024141,2025,1000,1000,133.2468865574976,False,False,False,False
ctx_51RUQ_000670,51RUQ_20250916T024141,2025,5000,5000,101.46446632360555,False,False,False,False
ctx_51RUQ_000673,51RUQ_20250916T024141,2025,100,100,157.9797868966657,False,False,False,False
ctx_51RUQ_000673,51RUQ_20250916T024141,2025,500,500,98.36610264392382,False,False,False,False
ctx_51RUQ_000673,51RUQ_20250916T024141,2025,1000,1000,98.36610264392382,False,False,False,False
ctx_51RUQ_000673,51RUQ_20250916T024141,2025,5000,5000,26.650800860340457,False,False,False,False
ctx_51RUQ_000677,51RUQ_20250916T024141,2025,100,100,421.74830289190817,False,False,False,False
ctx_51RUQ_000677,51RUQ_20250916T024141,2025,500,500,92.747094515617,False,False,False,False
ctx_51RUQ_000677,51RUQ_20250916T024141,2025,1000,1000,92.747094515617,False,False,False,False
ctx_51RUQ_000677,51RUQ_20250916T024141,2025,5000,5000,75.2581683162811,False,False,False,False
ctx_51RUQ_000678,51RUQ_20250916T024141,2025,100,100,0.7460326140134959,True,True,True,True
ctx_51RUQ_000678,51RUQ_20250916T024141,2025,500,500,0.7460326140134959,True,True,True,True
ctx_51RUQ_000678,51RUQ_20250916T024141,2025,1000,1000,0.7460326140134959,True,True,True,True
ctx_51RUQ_000678,51RUQ_20250916T024141,2025,5000,5000,0.7460326140134959,True,True,True,True
ctx_51RUQ_000683,51RUQ_20250916T024141,2025,100,100,567.5807211857616,False,False,False,False
ctx_51RUQ_000683,51RUQ_20250916T024141,2025,500,500,75.16467299477983,False,False,False,False
ctx_51RUQ_000683,51RUQ_20250916T024141,2025,1000,1000,66.01734960889317,False,False,False,False
ctx_51RUQ_000683,51RUQ_20250916T024141,2025,5000,5000,27.044765443634358,False,False,False,False
ctx_51RUQ_000684,51RUQ_20250916T024141,2025,100,100,137.78467518817232,False,False,False,False
ctx_51RUQ_000684,51RUQ_20250916T024141,2025,500,500,95.62487061965882,False,False,False,False
ctx_51RUQ_000684,51RUQ_20250916T024141,2025,1000,1000,95.62487061965882,False,False,False,False
ctx_51RUQ_000684,51RUQ_20250916T024141,2025,5000,5000,49.69543252025442,False,False,False,False
ctx_51RUQ_000686,51RUQ_20250916T024141,2025,100,100,360.2524173789369,False,False,False,False
ctx_51RUQ_000686,51RUQ_20250916T024141,2025,500,500,71.41469278117951,False,False,False,False
ctx_51RUQ_000686,51RUQ_20250916T024141,2025,1000,1000,71.41469278117951,False,False,False,False
ctx_51RUQ_000686,51RUQ_20250916T024141,2025,5000,5000,71.41469278117951,False,False,False,False
ctx_51RUQ_000687,51RUQ_20250916T024141,2025,100,100,360.24795359718837,False,False,False,False
ctx_51RUQ_000687,51RUQ_20250916T024141,2025,500,500,65.77650750116297,False,False,False,False
ctx_51RUQ_000687,51RUQ_20250916T024141,2025,1000,1000,65.77650750116297,False,False,False,False
ctx_51RUQ_000687,51RUQ_20250916T024141,2025,5000,5000,55.70051591025237,False,False,False,False
ctx_51RUQ_000689,51RUQ_20250916T024141,2025,100,100,292.6484646145072,False,False,False,False
ctx_51RUQ_000689,51RUQ_20250916T024141,2025,500,500,235.94056281694589,False,False,False,False
ctx_51RUQ_000689,51RUQ_20250916T024141,2025,1000,1000,76.78189211463636,False,False,False,False
ctx_51RUQ_000689,51RUQ_20250916T024141,2025,5000,5000,76.78189211463636,False,False,False,False
ctx_51RUQ_000690,51RUQ_20250916T024141,2025,100,100,462.36946634938823,False,False,False,False
ctx_51RUQ_000690,51RUQ_20250916T024141,2025,500,500,293.31514785390317,False,False,False,False
ctx_51RUQ_000690,51RUQ_20250916T024141,2025,1000,1000,41.241830449040364,False,False,False,False
ctx_51RUQ_000690,51RUQ_20250916T024141,2025,5000,5000,41.241830449040364,False,False,False,False
ctx_51RUQ_000693,51RUQ_20250916T024141,2025,100,100,81.48007047629582,False,False,False,False
ctx_51RUQ_000693,51RUQ_20250916T024141,2025,500,500,81.48007047629582,False,False,False,False
ctx_51RUQ_000693,51RUQ_20250916T024141,2025,1000,1000,81.48007047629582,False,False,False,False
ctx_51RUQ_000693,51RUQ_20250916T024141,2025,5000,5000,37.077337508827945,False,False,False,False
ctx_51RUQ_000695,51RUQ_20250916T024141,2025,100,100,234.20033522123776,False,False,False,False
ctx_51RUQ_000695,51RUQ_20250916T024141,2025,500,500,176.68328815411903,False,False,False,False
ctx_51RUQ_000695,51RUQ_20250916T024141,2025,1000,1000,176.68328815411903,False,False,False,False
ctx_51RUQ_000695,51RUQ_20250916T024141,2025,5000,5000,62.38476979168791,False,False,False,False
ctx_51RUQ_000698,51RUQ_20250916T024141,2025,100,100,243.75163373125446,False,False,False,False
ctx_51RUQ_000698,51RUQ_20250916T024141,2025,500,500,70.32852149253988,False,False,False,False
ctx_51RUQ_000698,51RUQ_20250916T024141,2025,1000,1000,42.39208382464509,False,False,False,False
ctx_51RUQ_000698,51RUQ_20250916T024141,2025,5000,5000,42.39208382464509,False,False,False,False
ctx_51RUQ_000701,51RUQ_20250916T024141,2025,100,100,250.18640003235583,False,False,False,False
ctx_51RUQ_000701,51RUQ_20250916T024141,2025,500,500,100.16204898708699,False,False,False,False
ctx_51RUQ_000701,51RUQ_20250916T024141,2025,1000,1000,94.48151450576688,False,False,False,False
ctx_51RUQ_000701,51RUQ_20250916T024141,2025,5000,5000,65.38618712721878,False,False,False,False
ctx_51RUQ_000704,51RUQ_20250916T024141,2025,100,100,139.2543488772149,False,False,False,False
ctx_51RUQ_000704,51RUQ_20250916T024141,2025,500,500,89.2857311347055,False,False,False,False
ctx_51RUQ_000704,51RUQ_20250916T024141,2025,1000,1000,89.2857311347055,False,False,False,False
ctx_51RUQ_000704,51RUQ_20250916T024141,2025,5000,5000,67.63137639149788,False,False,False,False
ctx_51RUQ_000706,51RUQ_20250916T024141,2025,100,100,588.3962512168648,False,False,False,False
ctx_51RUQ_000706,51RUQ_20250916T024141,2025,500,500,51.94168038823796,False,False,False,False
ctx_51RUQ_000706,51RUQ_20250916T024141,2025,1000,1000,43.999781757516295,False,False,False,False
ctx_51RUQ_000706,51RUQ_20250916T024141,2025,5000,5000,31.246554297865003,False,False,False,False
ctx_51RUQ_000708,51RUQ_20250916T024141,2025,100,100,334.6380134255829,False,False,False,False
ctx_51RUQ_000708,51RUQ_20250916T024141,2025,500,500,225.02342887092897,False,False,False,False
ctx_51RUQ_000708,51RUQ_20250916T024141,2025,1000,1000,16.040703732135928,False,False,False,False
ctx_51RUQ_000708,51RUQ_20250916T024141,2025,5000,5000,1.1657780363025254,True,True,True,True
ctx_51RUQ_000711,51RUQ_20250916T024141,2025,100,100,92.33086261152162,False,False,False,False
ctx_51RUQ_000711,51RUQ_20250916T024141,2025,500,500,92.33086261152162,False,False,False,False
ctx_51RUQ_000711,51RUQ_20250916T024141,2025,1000,1000,71.196084934624,False,False,False,False
ctx_51RUQ_000711,51RUQ_20250916T024141,2025,5000,5000,4.421816945359343,False,True,True,True
ctx_51RUQ_000712,51RUQ_20250916T024141,2025,100,100,513.1587995073086,False,False,False,False
ctx_51RUQ_000712,51RUQ_20250916T024141,2025,500,500,64.38853676406086,False,False,False,False
ctx_51RUQ_000712,51RUQ_20250916T024141,2025,1000,1000,39.750915300830954,False,False,False,False
ctx_51RUQ_000712,51RUQ_20250916T024141,2025,5000,5000,36.87721713811432,False,False,False,False
ctx_51RUQ_000716,51RUQ_20250916T024141,2025,100,100,249.0219764897504,False,False,False,False
ctx_51RUQ_000716,51RUQ_20250916T024141,2025,500,500,249.0219764897504,False,False,False,False
ctx_51RUQ_000716,51RUQ_20250916T024141,2025,1000,1000,60.26511909291768,False,False,False,False
ctx_51RUQ_000716,51RUQ_20250916T024141,2025,5000,5000,43.662768967208855,False,False,False,False
ctx_51RUQ_000723,51RUQ_20250916T024141,2025,100,100,102.18583653686323,False,False,False,False
ctx_51RUQ_000723,51RUQ_20250916T024141,2025,500,500,33.8116962597074,False,False,False,False
ctx_51RUQ_000723,51RUQ_20250916T024141,2025,1000,1000,33.8116962597074,False,False,False,False
ctx_51RUQ_000723,51RUQ_20250916T024141,2025,5000,5000,31.058727417418126,False,False,False,False
ctx_51RUQ_000724,51RUQ_20250916T024141,2025,100,100,667.8101135746189,False,False,False,False
ctx_51RUQ_000724,51RUQ_20250916T024141,2025,500,500,199.2575194935851,False,False,False,False
ctx_51RUQ_000724,51RUQ_20250916T024141,2025,1000,1000,85.51067353121098,False,False,False,False
ctx_51RUQ_000724,51RUQ_20250916T024141,2025,5000,5000,39.09922729646602,False,False,False,False
ctx_51RUQ_000729,51RUQ_20250916T024141,2025,100,100,512.7520797831932,False,False,False,False
ctx_51RUQ_000729,51RUQ_20250916T024141,2025,500,500,157.7949101942127,False,False,False,False
ctx_51RUQ_000729,51RUQ_20250916T024141,2025,1000,1000,60.828263530254645,False,False,False,False
ctx_51RUQ_000729,51RUQ_20250916T024141,2025,5000,5000,60.828263530254645,False,False,False,False
ctx_51RUQ_000735,51RUQ_20250916T024141,2025,100,100,201.84255869011525,False,False,False,False
ctx_51RUQ_000735,51RUQ_20250916T024141,2025,500,500,45.579083207452605,False,False,False,False
ctx_51RUQ_000735,51RUQ_20250916T024141,2025,1000,1000,45.579083207452605,False,False,False,False
ctx_51RUQ_000735,51RUQ_20250916T024141,2025,5000,5000,19.006269922665908,False,False,False,False
ctx_51RUQ_000737,51RUQ_20250916T024141,2025,100,100,493.75031968682435,False,False,False,False
ctx_51RUQ_000737,51RUQ_20250916T024141,2025,500,500,165.98163139320175,False,False,False,False
ctx_51RUQ_000737,51RUQ_20250916T024141,2025,1000,1000,165.98163139320175,False,False,False,False
ctx_51RUQ_000737,51RUQ_20250916T024141,2025,5000,5000,38.900854978540984,False,False,False,False
ctx_51RUQ_000738,51RUQ_20250916T024141,2025,100,100,286.5345344602388,False,False,False,False
ctx_51RUQ_000738,51RUQ_20250916T024141,2025,500,500,60.350717782485866,False,False,False,False
ctx_51RUQ_000738,51RUQ_20250916T024141,2025,1000,1000,60.350717782485866,False,False,False,False
ctx_51RUQ_000738,51RUQ_20250916T024141,2025,5000,5000,27.105054607522057,False,False,False,False
ctx_51RUQ_000739,51RUQ_20250916T024141,2025,100,100,551.3253156189181,False,False,False,False
ctx_51RUQ_000739,51RUQ_20250916T024141,2025,500,500,279.9343204124731,False,False,False,False
ctx_51RUQ_000739,51RUQ_20250916T024141,2025,1000,1000,241.96908124902404,False,False,False,False
ctx_51RUQ_000739,51RUQ_20250916T024141,2025,5000,5000,33.12156204627189,False,False,False,False
ctx_51RUQ_000741,51RUQ_20250916T024141,2025,100,100,496.1845382493042,False,False,False,False
ctx_51RUQ_000741,51RUQ_20250916T024141,2025,500,500,172.50906440300474,False,False,False,False
ctx_51RUQ_000741,51RUQ_20250916T024141,2025,1000,1000,151.58992793762394,False,False,False,False
ctx_51RUQ_000741,51RUQ_20250916T024141,2025,5000,5000,87.24426103978843,False,False,False,False
ctx_51RUQ_000743,51RUQ_20250916T024141,2025,100,100,351.0999295405139,False,False,False,False
ctx_51RUQ_000743,51RUQ_20250916T024141,2025,500,500,155.947051515168,False,False,False,False
ctx_51RUQ_000743,51RUQ_20250916T024141,2025,1000,1000,155.947051515168,False,False,False,False
ctx_51RUQ_000743,51RUQ_20250916T024141,2025,5000,5000,72.02776484142397,False,False,False,False
ctx_51RUQ_000745,51RUQ_20250916T024141,2025,100,100,268.2911233510788,False,False,False,False
ctx_51RUQ_000745,51RUQ_20250916T024141,2025,500,500,125.48581893248776,False,False,False,False
ctx_51RUQ_000745,51RUQ_20250916T024141,2025,1000,1000,71.33495481373983,False,False,False,False
ctx_51RUQ_000745,51RUQ_20250916T024141,2025,5000,5000,71.33495481373983,False,False,False,False
ctx_51RUQ_000748,51RUQ_20250916T024141,2025,100,100,150.08708461472656,False,False,False,False
ctx_51RUQ_000748,51RUQ_20250916T024141,2025,500,500,80.09261961407555,False,False,False,False
ctx_51RUQ_000748,51RUQ_20250916T024141,2025,1000,1000,40.924891559556066,False,False,False,False
ctx_51RUQ_000748,51RUQ_20250916T024141,2025,5000,5000,40.924891559556066,False,False,False,False
ctx_51RUQ_000749,51RUQ_20250916T024141,2025,100,100,642.4821799175282,False,False,False,False
ctx_51RUQ_000749,51RUQ_20250916T024141,2025,500,500,165.9419479781108,False,False,False,False
ctx_51RUQ_000749,51RUQ_20250916T024141,2025,1000,1000,165.9419479781108,False,False,False,False
ctx_51RUQ_000749,51RUQ_20250916T024141,2025,5000,5000,106.34930368205045,False,False,False,False
ctx_51RUQ_000750,51RUQ_20250916T024141,2025,100,100,64.41314465464772,False,False,False,False
ctx_51RUQ_000750,51RUQ_20250916T024141,2025,500,500,64.41314465464772,False,False,False,False
ctx_51RUQ_000750,51RUQ_20250916T024141,2025,1000,1000,64.41314465464772,False,False,False,False
ctx_51RUQ_000750,51RUQ_20250916T024141,2025,5000,5000,46.03946166275539,False,False,False,False
ctx_51RUQ_000751,51RUQ_20250916T024141,2025,100,100,97.51654336560243,False,False,False,False
ctx_51RUQ_000751,51RUQ_20250916T024141,2025,500,500,85.35322889904934,False,False,False,False
ctx_51RUQ_000751,51RUQ_20250916T024141,2025,1000,1000,85.35322889904934,False,False,False,False
ctx_51RUQ_000751,51RUQ_20250916T024141,2025,5000,5000,31.849432807902577,False,False,False,False
ctx_51RUQ_000752,51RUQ_20250916T024141,2025,100,100,326.38199805708916,False,False,False,False
ctx_51RUQ_000752,51RUQ_20250916T024141,2025,500,500,61.216985073229054,False,False,False,False
ctx_51RUQ_000752,51RUQ_20250916T024141,2025,1000,1000,61.216985073229054,False,False,False,False
ctx_51RUQ_000752,51RUQ_20250916T024141,2025,5000,5000,0.2311852141008413,True,True,True,True
ctx_51RUQ_000756,51RUQ_20250916T024141,2025,100,100,262.96778474496347,False,False,False,False
ctx_51RUQ_000756,51RUQ_20250916T024141,2025,500,500,262.96778474496347,False,False,False,False
ctx_51RUQ_000756,51RUQ_20250916T024141,2025,1000,1000,194.8343852432238,False,False,False,False
ctx_51RUQ_000756,51RUQ_20250916T024141,2025,5000,5000,34.82089777609259,False,False,False,False
ctx_51RUQ_000769,51RUQ_20250916T024141,2025,100,100,257.57720301747275,False,False,False,False
ctx_51RUQ_000769,51RUQ_20250916T024141,2025,500,500,159.2800406286456,False,False,False,False
ctx_51RUQ_000769,51RUQ_20250916T024141,2025,1000,1000,126.80922999511985,False,False,False,False
ctx_51RUQ_000769,51RUQ_20250916T024141,2025,5000,5000,39.66188497335997,False,False,False,False
ctx_51RUQ_000770,51RUQ_20250916T024141,2025,100,100,360.1814781662095,False,False,False,False
ctx_51RUQ_000770,51RUQ_20250916T024141,2025,500,500,49.78873127525995,False,False,False,False
ctx_51RUQ_000770,51RUQ_20250916T024141,2025,1000,1000,49.78873127525995,False,False,False,False
ctx_51RUQ_000770,51RUQ_20250916T024141,2025,5000,5000,49.78873127525995,False,False,False,False
ctx_51RUQ_000771,51RUQ_20250916T024141,2025,100,100,212.34977004086838,False,False,False,False
ctx_51RUQ_000771,51RUQ_20250916T024141,2025,500,500,135.672212097252,False,False,False,False
ctx_51RUQ_000771,51RUQ_20250916T024141,2025,1000,1000,106.17718452197401,False,False,False,False
ctx_51RUQ_000771,51RUQ_20250916T024141,2025,5000,5000,0.22452984352455116,True,True,True,True
ctx_51RUQ_000776,51RUQ_20250916T024141,2025,100,100,373.2553904181319,False,False,False,False
ctx_51RUQ_000776,51RUQ_20250916T024141,2025,500,500,131.56327198426226,False,False,False,False
ctx_51RUQ_000776,51RUQ_20250916T024141,2025,1000,1000,131.56327198426226,False,False,False,False
ctx_51RUQ_000776,51RUQ_20250916T024141,2025,5000,5000,48.27926724044266,False,False,False,False
ctx_51RUQ_000777,51RUQ_20250916T024141,2025,100,100,15.09566907168653,False,False,False,False
ctx_51RUQ_000777,51RUQ_20250916T024141,2025,500,500,15.09566907168653,False,False,False,False
ctx_51RUQ_000777,51RUQ_20250916T024141,2025,1000,1000,15.09566907168653,False,False,False,False
ctx_51RUQ_000777,51RUQ_20250916T024141,2025,5000,5000,15.09566907168653,False,False,False,False
ctx_51RUQ_000778,51RUQ_20250916T024141,2025,100,100,416.4984152632658,False,False,False,False
ctx_51RUQ_000778,51RUQ_20250916T024141,2025,500,500,163.84963324110842,False,False,False,False
ctx_51RUQ_000778,51RUQ_20250916T024141,2025,1000,1000,114.41767688060679,False,False,False,False
ctx_51RUQ_000778,51RUQ_20250916T024141,2025,5000,5000,30.225837633155397,False,False,False,False
ctx_51RUQ_000779,51RUQ_20250916T024141,2025,100,100,369.7223831583091,False,False,False,False
ctx_51RUQ_000779,51RUQ_20250916T024141,2025,500,500,107.54026538446288,False,False,False,False
ctx_51RUQ_000779,51RUQ_20250916T024141,2025,1000,1000,74.40754349375443,False,False,False,False
ctx_51RUQ_000779,51RUQ_20250916T024141,2025,5000,5000,35.837921511797674,False,False,False,False
ctx_51RUQ_000781,51RUQ_20250916T024141,2025,100,100,401.00846759574154,False,False,False,False
ctx_51RUQ_000781,51RUQ_20250916T024141,2025,500,500,86.54456784480361,False,False,False,False
ctx_51RUQ_000781,51RUQ_20250916T024141,2025,1000,1000,86.54456784480361,False,False,False,False
ctx_51RUQ_000781,51RUQ_20250916T024141,2025,5000,5000,52.233192243897456,False,False,False,False
ctx_51RUQ_000782,51RUQ_20250916T024141,2025,100,100,371.36390144031037,False,False,False,False
ctx_51RUQ_000782,51RUQ_20250916T024141,2025,500,500,167.5206129855362,False,False,False,False
ctx_51RUQ_000782,51RUQ_20250916T024141,2025,1000,1000,78.56986278771241,False,False,False,False
ctx_51RUQ_000782,51RUQ_20250916T024141,2025,5000,5000,78.56986278771241,False,False,False,False
ctx_51RUQ_000784,51RUQ_20250916T024141,2025,100,100,228.92444546174596,False,False,False,False
ctx_51RUQ_000784,51RUQ_20250916T024141,2025,500,500,181.96250423319714,False,False,False,False
ctx_51RUQ_000784,51RUQ_20250916T024141,2025,1000,1000,54.97770046130207,False,False,False,False
ctx_51RUQ_000784,51RUQ_20250916T024141,2025,5000,5000,0.7495191199838256,True,True,True,True
ctx_51RUQ_000785,51RUQ_20250916T024141,2025,100,100,557.1482733731817,False,False,False,False
ctx_51RUQ_000785,51RUQ_20250916T024141,2025,500,500,280.1071768389987,False,False,False,False
ctx_51RUQ_000785,51RUQ_20250916T024141,2025,1000,1000,194.1393867071974,False,False,False,False
ctx_51RUQ_000785,51RUQ_20250916T024141,2025,5000,5000,71.21830015602589,False,False,False,False
ctx_51RUQ_000790,51RUQ_20250916T024141,2025,100,100,450.97974869315084,False,False,False,False
ctx_51RUQ_000790,51RUQ_20250916T024141,2025,500,500,86.9810154224293,False,False,False,False
ctx_51RUQ_000790,51RUQ_20250916T024141,2025,1000,1000,86.9810154224293,False,False,False,False
ctx_51RUQ_000790,51RUQ_20250916T024141,2025,5000,5000,7.695811333969039,False,False,True,False
ctx_51RUQ_000791,51RUQ_20250916T024141,2025,100,100,126.89586867162764,False,False,False,False
ctx_51RUQ_000791,51RUQ_20250916T024141,2025,500,500,89.48991449852673,False,False,False,False
ctx_51RUQ_000791,51RUQ_20250916T024141,2025,1000,1000,89.48991449852673,False,False,False,False
ctx_51RUQ_000791,51RUQ_20250916T024141,2025,5000,5000,69.49129180867116,False,False,False,False
ctx_51RUQ_000794,51RUQ_20250916T024141,2025,100,100,135.90378528230121,False,False,False,False
ctx_51RUQ_000794,51RUQ_20250916T024141,2025,500,500,135.90378528230121,False,False,False,False
ctx_51RUQ_000794,51RUQ_20250916T024141,2025,1000,1000,135.90378528230121,False,False,False,False
ctx_51RUQ_000794,51RUQ_20250916T024141,2025,5000,5000,66.11055311529157,False,False,False,False
ctx_51RUQ_000800,51RUQ_20250916T024141,2025,100,100,105.69733677006407,False,False,False,False
ctx_51RUQ_000800,51RUQ_20250916T024141,2025,500,500,94.97590037528427,False,False,False,False
ctx_51RUQ_000800,51RUQ_20250916T024141,2025,1000,1000,94.97590037528427,False,False,False,False
ctx_51RUQ_000800,51RUQ_20250916T024141,2025,5000,5000,72.11878159024769,False,False,False,False
ctx_51RUQ_000801,51RUQ_20250916T024141,2025,100,100,269.56803919594057,False,False,False,False
ctx_51RUQ_000801,51RUQ_20250916T024141,2025,500,500,269.56803919594057,False,False,False,False
ctx_51RUQ_000801,51RUQ_20250916T024141,2025,1000,1000,239.4519855260031,False,False,False,False
ctx_51RUQ_000801,51RUQ_20250916T024141,2025,5000,5000,113.45533575952695,False,False,False,False
ctx_51RUQ_000805,51RUQ_20250916T024141,2025,100,100,351.53345968330234,False,False,False,False
ctx_51RUQ_000805,51RUQ_20250916T024141,2025,500,500,55.03717295146201,False,False,False,False
ctx_51RUQ_000805,51RUQ_20250916T024141,2025,1000,1000,29.25681407140841,False,False,False,False
ctx_51RUQ_000805,51RUQ_20250916T024141,2025,5000,5000,23.232738781320116,False,False,False,False
ctx_51RUQ_000808,51RUQ_20250916T024141,2025,100,100,290.2614013428016,False,False,False,False
ctx_51RUQ_000808,51RUQ_20250916T024141,2025,500,500,210.34795042897161,False,False,False,False
ctx_51RUQ_000808,51RUQ_20250916T024141,2025,1000,1000,72.98211633938753,False,False,False,False
ctx_51RUQ_000808,51RUQ_20250916T024141,2025,5000,5000,35.952276431341396,False,False,False,False
ctx_51RUQ_000812,51RUQ_20250916T024141,2025,100,100,502.67935911424473,False,False,False,False
ctx_51RUQ_000812,51RUQ_20250916T024141,2025,500,500,204.3293286650309,False,False,False,False
ctx_51RUQ_000812,51RUQ_20250916T024141,2025,1000,1000,79.1237895085586,False,False,False,False
ctx_51RUQ_000812,51RUQ_20250916T024141,2025,5000,5000,69.50746746503962,False,False,False,False
ctx_51RUQ_000814,51RUQ_20250916T024141,2025,100,100,102.35789176559787,False,False,False,False
ctx_51RUQ_000814,51RUQ_20250916T024141,2025,500,500,48.07194589916831,False,False,False,False
ctx_51RUQ_000814,51RUQ_20250916T024141,2025,1000,1000,48.07194589916831,False,False,False,False
ctx_51RUQ_000814,51RUQ_20250916T024141,2025,5000,5000,0.21057423624543306,True,True,True,True
ctx_51RUQ_000817,51RUQ_20250916T024141,2025,100,100,323.3578208015483,False,False,False,False
ctx_51RUQ_000817,51RUQ_20250916T024141,2025,500,500,237.84633429959644,False,False,False,False
ctx_51RUQ_000817,51RUQ_20250916T024141,2025,1000,1000,123.1700320637809,False,False,False,False
ctx_51RUQ_000817,51RUQ_20250916T024141,2025,5000,5000,83.36906781094585,False,False,False,False
ctx_51RUQ_000820,51RUQ_20250916T024141,2025,100,100,342.3983716849636,False,False,False,False
ctx_51RUQ_000820,51RUQ_20250916T024141,2025,500,500,144.0689154020732,False,False,False,False
ctx_51RUQ_000820,51RUQ_20250916T024141,2025,1000,1000,29.006741840344812,False,False,False,False
ctx_51RUQ_000820,51RUQ_20250916T024141,2025,5000,5000,27.739007211365497,False,False,False,False
ctx_51RUQ_000824,51RUQ_20250916T024141,2025,100,100,111.25016324540042,False,False,False,False
ctx_51RUQ_000824,51RUQ_20250916T024141,2025,500,500,111.25016324540042,False,False,False,False
ctx_51RUQ_000824,51RUQ_20250916T024141,2025,1000,1000,107.84364686989116,False,False,False,False
ctx_51RUQ_000824,51RUQ_20250916T024141,2025,5000,5000,67.18513751087977,False,False,False,False
ctx_51RUQ_000830,51RUQ_20250916T024141,2025,100,100,278.5835136769832,False,False,False,False
ctx_51RUQ_000830,51RUQ_20250916T024141,2025,500,500,188.035529876072,False,False,False,False
ctx_51RUQ_000830,51RUQ_20250916T024141,2025,1000,1000,0.27831540421696455,True,True,True,True
ctx_51RUQ_000830,51RUQ_20250916T024141,2025,5000,5000,0.27831540421696455,True,True,True,True
ctx_51RUQ_000831,51RUQ_20250916T024141,2025,100,100,329.3891585494079,False,False,False,False
ctx_51RUQ_000831,51RUQ_20250916T024141,2025,500,500,205.21049248297075,False,False,False,False
ctx_51RUQ_000831,51RUQ_20250916T024141,2025,1000,1000,205.21049248297075,False,False,False,False
ctx_51RUQ_000831,51RUQ_20250916T024141,2025,5000,5000,82.07188228727237,False,False,False,False
ctx_51RUQ_000835,51RUQ_20250916T024141,2025,100,100,195.76821057862014,False,False,False,False
ctx_51RUQ_000835,51RUQ_20250916T024141,2025,500,500,58.62524755431558,False,False,False,False
ctx_51RUQ_000835,51RUQ_20250916T024141,2025,1000,1000,58.62524755431558,False,False,False,False
ctx_51RUQ_000835,51RUQ_20250916T024141,2025,5000,5000,25.999538719323667,False,False,False,False
ctx_51RUQ_000842,51RUQ_20250916T024141,2025,100,100,267.3051743472892,False,False,False,False
ctx_51RUQ_000842,51RUQ_20250916T024141,2025,500,500,156.7436585123836,False,False,False,False
ctx_51RUQ_000842,51RUQ_20250916T024141,2025,1000,1000,101.76169584837857,False,False,False,False
ctx_51RUQ_000842,51RUQ_20250916T024141,2025,5000,5000,35.532718899847374,False,False,False,False
ctx_51RUQ_000843,51RUQ_20250916T024141,2025,100,100,379.39841432433565,False,False,False,False
ctx_51RUQ_000843,51RUQ_20250916T024141,2025,500,500,113.98532775471743,False,False,False,False
ctx_51RUQ_000843,51RUQ_20250916T024141,2025,1000,1000,47.201587767368565,False,False,False,False
ctx_51RUQ_000843,51RUQ_20250916T024141,2025,5000,5000,29.715134144429353,False,False,False,False
ctx_51RUQ_000844,51RUQ_20250916T024141,2025,100,100,187.8660107968224,False,False,False,False
ctx_51RUQ_000844,51RUQ_20250916T024141,2025,500,500,187.8660107968224,False,False,False,False
ctx_51RUQ_000844,51RUQ_20250916T024141,2025,1000,1000,2.7579289999398497,False,True,True,True
ctx_51RUQ_000844,51RUQ_20250916T024141,2025,5000,5000,2.7579289999398497,False,True,True,True
ctx_51RUQ_000846,51RUQ_20250916T024141,2025,100,100,333.60155249083897,False,False,False,False
ctx_51RUQ_000846,51RUQ_20250916T024141,2025,500,500,46.634367782695136,False,False,False,False
ctx_51RUQ_000846,51RUQ_20250916T024141,2025,1000,1000,34.5437138604797,False,False,False,False
ctx_51RUQ_000846,51RUQ_20250916T024141,2025,5000,5000,34.5437138604797,False,False,False,False
ctx_51RUQ_000848,51RUQ_20250916T024141,2025,100,100,74.80063454789587,False,False,False,False
